City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket,year,month,day_of_week,season,aqi_lag_1,aqi_rolling_3d
Bengaluru,2020-05-26,22.25,71.59,4.18,16.47,16.95,9.58,0.76,6.38,34.72,0.26,1.95,0.18,66.0,Satisfactory,2020,5,1,Summer,70.0,69.33333333333333
Bengaluru,2020-05-27,19.81,55.23,4.73,18.54,18.77,12.06,0.92,6.03,26.83,0.28,1.54,0.18,75.0,Satisfactory,2020,5,2,Summer,66.0,67.33333333333333
Bengaluru,2020-05-28,28.46,55.7,4.48,14.85,16.36,9.1,0.66,6.24,27.7,0.4,1.83,0.18,74.0,Satisfactory,2020,5,3,Summer,75.0,70.33333333333333
Bengaluru,2020-05-29,23.16,53.37,5.1,15.72,17.14,8.2,0.7,6.48,25.16,0.6,2.18,0.18,66.0,Satisfactory,2020,5,4,Summer,74.0,71.66666666666667
Bengaluru,2020-05-30,15.87,42.52,4.12,18.27,17.45,8.7,0.74,6.27,24.01,0.58,1.96,0.18,72.0,Satisfactory,2020,5,5,Summer,66.0,71.66666666666667
Bengaluru,2020-05-31,23.32,51.62,2.39,11.58,10.32,7.26,0.84,7.01,25.66,0.52,2.14,0.18,61.0,Satisfactory,2020,5,6,Summer,72.0,70.66666666666667
Bengaluru,2020-06-01,9.16,22.16,2.64,9.72,9.4,5.7,0.6,6.78,20.96,0.52,2.56,0.18,49.0,Good,2020,6,0,Monsoon,61.0,66.33333333333333
Bengaluru,2020-06-02,8.95,19.43,3.09,9.76,10.18,5.13,0.57,6.65,17.46,0.59,2.72,0.18,40.0,Good,2020,6,1,Monsoon,49.0,60.666666666666664
Bengaluru,2020-06-03,9.69,19.34,4.22,9.78,10.9,4.92,0.6,6.85,19.62,0.67,2.76,0.18,42.0,Good,2020,6,2,Monsoon,40.0,50.0
Bengaluru,2020-06-04,10.91,30.11,7.19,11.51,13.01,4.78,0.62,6.94,17.73,0.67,2.74,0.18,43.0,Good,2020,6,3,Monsoon,42.0,43.666666666666664
Bengaluru,2020-06-05,22.88,48.48,3.88,19.65,18.98,5.64,0.66,7.12,18.92,0.92,1.77,0.18,55.0,Satisfactory,2020,6,4,Monsoon,43.0,41.666666666666664
Bengaluru,2020-06-06,18.18,50.12,4.61,17.1,16.43,5.7,0.6,7.16,18.22,0.66,2.39,0.18,55.0,Satisfactory,2020,6,5,Monsoon,55.0,46.666666666666664
Bengaluru,2020-06-07,17.6,45.11,3.45,13.32,12.94,5.31,0.57,7.11,14.91,0.73,2.63,0.18,55.0,Satisfactory,2020,6,6,Monsoon,55.0,51.0
Bengaluru,2020-06-08,20.16,48.85,4.64,15.31,15.43,5.22,0.65,6.88,16.9,0.73,2.66,0.18,55.0,Satisfactory,2020,6,0,Monsoon,55.0,55.0
Bengaluru,2020-06-09,21.7,52.5,4.65,15.48,16.43,5.64,0.62,6.99,16.73,0.71,2.57,0.18,58.0,Satisfactory,2020,6,1,Monsoon,55.0,55.0
Bengaluru,2020-06-10,25.44,73.07,11.1,15.98,17.72,6.0,0.66,6.92,15.65,1.05,1.82,0.18,70.0,Satisfactory,2020,6,2,Monsoon,58.0,56.0
Bengaluru,2020-06-11,16.53,39.75,5.74,14.7,16.75,5.76,0.67,6.99,12.9,1.03,2.25,0.18,59.0,Satisfactory,2020,6,3,Monsoon,70.0,61.0
Bengaluru,2020-06-12,16.84,35.21,5.17,13.83,15.48,5.93,0.64,7.2,15.56,0.82,2.54,0.18,49.0,Good,2020,6,4,Monsoon,59.0,62.333333333333336
Bengaluru,2020-06-13,16.79,42.32,5.42,14.67,16.68,6.57,0.72,7.33,15.52,0.81,2.3,0.18,50.0,Good,2020,6,5,Monsoon,49.0,59.333333333333336
Bengaluru,2020-06-14,16.66,35.74,4.77,12.31,14.6,6.7,0.56,6.86,13.54,0.86,2.29,0.18,49.0,Good,2020,6,6,Monsoon,50.0,52.666666666666664
Bengaluru,2020-06-15,19.57,36.58,5.15,13.01,15.5,6.55,0.62,7.68,16.22,0.63,2.25,0.18,47.0,Good,2020,6,0,Monsoon,49.0,49.333333333333336
Bengaluru,2020-06-16,17.07,45.6,5.16,13.32,15.94,6.9,0.6,7.21,16.51,0.38,2.06,0.18,55.0,Satisfactory,2020,6,1,Monsoon,47.0,48.666666666666664
Bengaluru,2020-06-17,18.29,56.47,5.9,14.1,17.22,6.48,0.65,7.74,13.01,0.27,2.64,0.18,57.0,Satisfactory,2020,6,2,Monsoon,55.0,50.333333333333336
Bengaluru,2020-06-18,28.32,63.66,5.57,13.98,16.54,6.84,0.73,7.27,12.63,1.31,0.88,0.18,65.0,Satisfactory,2020,6,3,Monsoon,57.0,53.0
Bengaluru,2020-06-19,21.55,57.17,4.82,13.87,15.89,6.54,0.66,7.22,12.34,0.45,0.94,0.18,65.0,Satisfactory,2020,6,4,Monsoon,65.0,59.0
Bengaluru,2020-06-20,18.32,47.55,4.48,13.62,14.97,6.59,0.66,7.81,14.16,0.39,1.32,0.18,56.0,Satisfactory,2020,6,5,Monsoon,65.0,62.333333333333336
Bengaluru,2020-06-21,18.18,42.05,4.6,12.45,14.83,6.5,0.54,7.47,13.37,0.37,1.55,0.18,52.0,Satisfactory,2020,6,6,Monsoon,56.0,62.0
Bengaluru,2020-06-22,15.65,40.19,5.59,14.45,17.28,6.5,0.62,7.18,13.04,0.46,1.66,0.18,49.0,Good,2020,6,0,Monsoon,52.0,57.666666666666664
Bengaluru,2020-06-23,20.38,49.93,5.16,14.6,17.11,6.76,0.62,6.98,17.72,0.39,1.6,0.18,56.0,Satisfactory,2020,6,1,Monsoon,49.0,52.333333333333336
Bengaluru,2020-06-24,19.72,52.43,5.41,14.61,16.98,7.37,0.61,6.86,18.26,0.33,1.48,0.18,63.0,Satisfactory,2020,6,2,Monsoon,56.0,52.333333333333336
Bengaluru,2020-06-25,16.93,40.06,6.01,17.67,19.1,7.42,0.74,7.73,19.58,0.4,1.52,0.18,63.0,Satisfactory,2020,6,3,Monsoon,63.0,56.0
Bengaluru,2020-06-26,15.4,28.66,4.42,14.29,15.57,7.32,0.61,7.45,19.53,0.25,1.43,0.18,58.0,Satisfactory,2020,6,4,Monsoon,63.0,60.666666666666664
Bengaluru,2020-06-27,16.6,29.48,3.06,13.68,13.07,6.88,0.67,7.29,15.69,0.21,1.18,0.18,51.0,Satisfactory,2020,6,5,Monsoon,58.0,61.333333333333336
Bengaluru,2020-06-28,20.44,26.34,2.69,10.33,10.58,6.58,0.66,6.6,17.59,0.12,0.94,0.18,61.0,Satisfactory,2020,6,6,Monsoon,51.0,57.333333333333336
Bengaluru,2020-06-29,28.68,29.27,3.62,12.12,12.94,6.8,0.56,6.33,16.99,0.17,1.17,0.18,65.0,Satisfactory,2020,6,0,Monsoon,61.0,56.666666666666664
Bengaluru,2020-06-30,14.47,24.26,4.61,12.69,15.0,6.82,0.56,6.45,16.08,0.18,0.86,0.18,63.0,Satisfactory,2020,6,1,Monsoon,65.0,59.0
Bengaluru,2020-07-01,17.5,30.48,3.95,13.25,14.83,7.42,0.54,6.66,15.4,0.27,0.65,0.18,43.0,Good,2020,7,2,Monsoon,63.0,63.0
Bengaluru,2020-07-02,23.61,42.08,,17.11,,,1.04,6.89,17.32,,,,53.6,,2020,7,3,Monsoon,43.0,57.0
Bengaluru,2020-07-03,29.59,47.75,,19.36,,,1.08,5.96,20.18,,,,34.6,,2020,7,4,Monsoon,53.6,53.2
Bengaluru,2020-07-04,14.33,49.07,,16.52,,,0.49,5.64,15.81,,,,50.1,,2020,7,5,Monsoon,34.6,43.7
Bengaluru,2020-07-05,15.52,53.49,,13.68,,,1.36,4.97,13.85,,,,52.4,,2020,7,6,Monsoon,50.1,46.1
Bengaluru,2020-07-06,14.19,56.17,,14.37,,,1.85,5.97,13.54,,,,58.2,,2020,7,0,Monsoon,52.4,45.7
Bengaluru,2020-07-07,8.74,60.75,,11.55,,,2.42,4.89,19.39,,,,58.2,,2020,7,1,Monsoon,58.2,53.6
Bengaluru,2020-07-08,13.38,60.84,,10.87,,,1.99,4.52,24.27,,,,59.6,,2020,7,2,Monsoon,58.2,56.2
Bengaluru,2020-07-09,4.2,64.43,,13.07,,,3.03,4.31,27.35,,,,66.4,,2020,7,3,Monsoon,59.6,58.6
Bengaluru,2020-07-10,5.07,63.19,,16.23,,,2.36,5.06,25.25,,,,53.7,,2020,7,4,Monsoon,66.4,61.4
Bengaluru,2020-07-11,2.31,66.88,,20.2,,,3.67,4.85,25.08,,,,53.5,,2020,7,5,Monsoon,53.7,59.9
Bengaluru,2020-07-12,12.05,73.38,,19.42,,,0.06,5.6,26.53,,,,59.2,,2020,7,6,Monsoon,53.5,57.9
Bengaluru,2020-07-13,14.18,71.27,,14.76,,,1.46,5.25,30.32,,,,57.0,,2020,7,0,Monsoon,59.2,55.5
Bengaluru,2020-07-14,11.79,66.54,,18.74,,,1.28,5.33,29.54,,,,59.0,,2020,7,1,Monsoon,57.0,56.6
Bengaluru,2020-07-15,23.39,62.34,,18.32,,,0.01,4.98,28.3,,,,59.9,,2020,7,2,Monsoon,59.0,58.4
Bengaluru,2020-07-16,23.8,62.25,,15.43,,,0.56,4.74,23.79,,,,57.1,,2020,7,3,Monsoon,59.9,58.6
Bengaluru,2020-07-17,27.02,74.18,,17.38,,,1.25,4.96,17.1,,,,60.7,,2020,7,4,Monsoon,57.1,58.6
Bengaluru,2020-07-18,25.88,83.35,,17.21,,,1.67,4.98,14.63,,,,75.6,,2020,7,5,Monsoon,60.7,59.2
Bengaluru,2020-07-19,30.26,79.86,,15.37,,,0.26,5.6,18.94,,,,91.6,,2020,7,6,Monsoon,75.6,64.5
Bengaluru,2020-07-20,20.89,71.76,,17.17,,,0.0,5.1,20.64,,,,72.3,,2020,7,0,Monsoon,91.6,76.0
Bengaluru,2020-07-21,25.64,64.5,,21.83,,,0.58,4.62,24.26,,,,56.8,,2020,7,1,Monsoon,72.3,79.8
Bengaluru,2020-07-22,26.91,72.37,,17.25,,,1.68,4.84,26.5,,,,50.2,,2020,7,2,Monsoon,56.8,73.6
Bengaluru,2020-07-23,16.27,73.05,,18.86,,,2.5,5.02,23.04,,,,58.3,,2020,7,3,Monsoon,50.2,59.8
Bengaluru,2020-07-24,21.3,66.5,,23.69,,,1.14,5.25,25.29,,,,51.1,,2020,7,4,Monsoon,58.3,55.1
Bengaluru,2020-07-25,27.55,70.98,,19.8,,,2.15,5.53,26.66,,,,71.4,,2020,7,5,Monsoon,51.1,53.2
Bengaluru,2020-07-26,23.96,63.09,,17.1,,,2.2,4.75,25.93,,,,67.8,,2020,7,6,Monsoon,71.4,60.3
Bengaluru,2020-07-27,30.26,64.13,,21.56,,,5.77,4.68,27.06,,,,75.3,,2020,7,0,Monsoon,67.8,63.4
Bengaluru,2020-07-28,20.29,67.47,,20.41,,,5.31,5.16,25.45,,,,76.7,,2020,7,1,Monsoon,75.3,71.5
Bengaluru,2020-07-29,10.53,64.38,,22.26,,,2.9,5.21,25.22,,,,72.3,,2020,7,2,Monsoon,76.7,73.3
Bengaluru,2020-07-30,8.86,65.77,,21.54,,,3.31,4.5,26.39,,,,75.9,,2020,7,3,Monsoon,72.3,74.8
Bengaluru,2020-07-31,22.12,58.02,,18.67,,,3.76,4.94,26.99,,,,103.4,,2020,7,4,Monsoon,75.9,74.9
Bengaluru,2020-08-01,23.39,63.21,,20.06,,,3.07,4.93,24.92,,,,78.6,,2020,8,5,Monsoon,103.4,83.8
Bengaluru,2020-08-02,21.4,58.9,,19.56,,,0.0,5.66,23.41,,,,55.5,,2020,8,6,Monsoon,78.6,86.0
Bengaluru,2020-08-03,19.89,65.31,,19.75,,,0.0,4.76,22.89,,,,51.0,,2020,8,0,Monsoon,55.5,79.2
Bengaluru,2020-08-04,21.32,64.53,,18.72,,,2.99,5.6,15.99,,,,55.3,,2020,8,1,Monsoon,51.0,61.7
Bengaluru,2020-08-05,19.17,67.85,,17.83,,,4.64,5.15,18.52,,,,57.0,,2020,8,2,Monsoon,55.3,53.9
Bengaluru,2020-08-06,18.92,63.71,,17.47,,,5.47,5.68,15.01,,,,80.9,,2020,8,3,Monsoon,57.0,54.4
Bengaluru,2020-08-07,27.35,68.17,,15.84,,,8.05,5.04,14.06,,,,110.1,,2020,8,4,Monsoon,80.9,64.4
Bengaluru,2020-08-08,27.51,60.03,,16.58,,,4.18,3.27,14.07,,,,86.1,,2020,8,5,Monsoon,110.1,82.7
Bengaluru,2020-08-09,30.61,52.35,,16.45,,,7.5,3.62,11.21,,,,115.0,,2020,8,6,Monsoon,86.1,92.4
Bengaluru,2020-08-10,27.56,51.24,,18.38,,,4.95,4.0,13.48,,,,101.6,,2020,8,0,Monsoon,115.0,103.7
Bengaluru,2020-08-11,25.94,58.31,,21.44,,,9.76,3.61,10.05,,,,130.0,,2020,8,1,Monsoon,101.6,100.9
Bengaluru,2020-08-12,26.55,61.09,,19.87,,,6.67,3.81,11.13,,,,132.8,,2020,8,2,Monsoon,130.0,115.5
Bengaluru,2020-08-13,26.14,58.29,,21.31,,,7.75,4.17,14.79,,,,128.9,,2020,8,3,Monsoon,132.8,121.5
Bengaluru,2020-08-14,22.66,63.29,,21.77,,,6.81,4.26,18.73,,,,121.6,,2020,8,4,Monsoon,128.9,130.6
Bengaluru,2020-08-15,23.66,60.3,,20.18,,,7.76,4.69,19.69,,,,139.3,,2020,8,5,Monsoon,121.6,127.8
Bengaluru,2020-08-16,22.47,62.54,,19.0,,,6.11,4.62,18.58,,,,132.3,,2020,8,6,Monsoon,139.3,129.9
Bengaluru,2020-08-17,19.38,72.44,,17.66,,,8.21,4.03,20.02,,,,143.5,,2020,8,0,Monsoon,132.3,131.1
Bengaluru,2020-08-18,22.42,68.89,,16.97,,,5.22,4.21,21.4,,,,122.5,,2020,8,1,Monsoon,143.5,138.4
Bengaluru,2020-08-19,19.32,65.12,,18.64,,,2.94,4.04,20.53,,,,98.9,,2020,8,2,Monsoon,122.5,132.8
Bengaluru,2020-08-20,18.42,61.95,,19.43,,,0.07,3.54,17.63,,,,79.9,,2020,8,3,Monsoon,98.9,121.6
Bengaluru,2020-08-21,20.69,69.13,,20.95,,,1.5,3.79,15.05,,,,72.7,,2020,8,4,Monsoon,79.9,100.5
Bengaluru,2020-08-22,19.46,66.58,,18.66,,,5.98,4.13,15.06,,,,89.9,,2020,8,5,Monsoon,72.7,83.8
Bengaluru,2020-08-23,22.08,61.49,,18.88,,,5.49,4.12,13.46,,,,93.7,,2020,8,6,Monsoon,89.9,80.8
Bengaluru,2020-08-24,23.73,68.71,,20.76,,,3.25,5.19,16.89,,,,82.4,,2020,8,0,Monsoon,93.7,85.4
Bengaluru,2020-08-25,30.71,62.69,,19.07,,,0.0,4.67,15.73,,,,65.9,,2020,8,1,Monsoon,82.4,88.6
Bengaluru,2020-08-26,28.12,64.23,,22.37,,,0.13,5.01,14.07,,,,66.6,,2020,8,2,Monsoon,65.9,80.7
Bengaluru,2020-08-27,21.29,72.3,,23.38,,,0.0,4.61,18.45,,,,65.1,,2020,8,3,Monsoon,66.6,71.6
Bengaluru,2020-08-28,25.8,61.3,,21.17,,,1.61,4.55,16.93,,,,66.1,,2020,8,4,Monsoon,65.1,65.9
Bengaluru,2020-08-29,20.06,59.28,,20.34,,,4.1,4.62,13.82,,,,56.9,,2020,8,5,Monsoon,66.1,65.9
Bengaluru,2020-08-30,24.52,60.22,,18.39,,,4.31,5.12,17.39,,,,65.7,,2020,8,6,Monsoon,56.9,62.7
Bengaluru,2020-08-31,30.78,69.33,,18.49,,,5.83,5.32,20.64,,,,73.7,,2020,8,0,Monsoon,65.7,62.9
Bengaluru,2020-09-01,31.66,74.05,,16.76,,,2.47,4.63,20.33,,,,76.6,,2020,9,1,Monsoon,73.7,65.4
Bengaluru,2020-09-02,35.68,72.58,,23.32,,,0.61,4.09,20.6,,,,75.2,,2020,9,2,Monsoon,76.6,72.0
Bengaluru,2020-09-03,31.82,61.74,,23.68,,,1.65,3.77,21.74,,,,59.8,,2020,9,3,Monsoon,75.2,75.2
Bengaluru,2020-09-04,27.27,59.34,,23.98,,,0.76,4.62,22.78,,,,53.0,,2020,9,4,Monsoon,59.8,70.5
Bengaluru,2020-09-05,22.43,60.25,,21.27,,,0.0,4.33,26.15,,,,53.8,,2020,9,5,Monsoon,53.0,62.7
Bengaluru,2020-09-06,19.68,62.33,,21.6,,,1.15,4.29,25.62,,,,50.5,,2020,9,6,Monsoon,53.8,55.5
Bengaluru,2020-09-07,19.12,63.34,,17.54,,,2.66,3.81,27.88,,,,51.1,,2020,9,0,Monsoon,50.5,52.4
Bengaluru,2020-09-08,23.62,66.71,,27.12,,,2.23,4.71,23.48,,,,41.8,,2020,9,1,Monsoon,51.1,51.8
Bengaluru,2020-09-09,24.97,63.97,,23.13,,,1.04,4.48,26.58,,,,55.2,,2020,9,2,Monsoon,41.8,47.8
Bengaluru,2020-09-10,24.96,72.52,,23.94,,,2.74,4.24,26.01,,,,50.9,,2020,9,3,Monsoon,55.2,49.4
Bengaluru,2020-09-11,24.18,67.2,,21.15,,,4.21,4.9,21.27,,,,65.4,,2020,9,4,Monsoon,50.9,49.3
Bengaluru,2020-09-12,21.03,63.6,,20.44,,,3.35,4.37,18.87,,,,65.5,,2020,9,5,Monsoon,65.4,57.1
Bengaluru,2020-09-13,21.51,62.41,,19.25,,,3.47,4.15,20.31,,,,56.5,,2020,9,6,Monsoon,65.5,60.6
Bengaluru,2020-09-14,23.16,68.14,,17.45,,,2.24,4.67,22.0,,,,52.3,,2020,9,0,Monsoon,56.5,62.4
Bengaluru,2020-09-15,16.19,60.88,,20.18,,,1.22,4.88,23.26,,,,40.0,,2020,9,1,Monsoon,52.3,58.1
Bengaluru,2020-09-16,19.0,58.08,,20.37,,,0.6,4.91,21.77,,,,53.0,,2020,9,2,Monsoon,40.0,49.6
Bengaluru,2020-09-17,18.67,65.71,,19.41,,,2.37,5.16,16.09,,,,49.1,,2020,9,3,Monsoon,53.0,48.4
Bengaluru,2020-09-18,23.33,65.88,,22.19,,,2.24,4.79,17.63,,,,62.5,,2020,9,4,Monsoon,49.1,47.3
Bengaluru,2020-09-19,24.3,66.55,,21.52,,,1.62,4.47,19.26,,,,58.1,,2020,9,5,Monsoon,62.5,54.8
Bengaluru,2020-09-20,25.08,75.01,,24.0,,,2.76,4.34,18.52,,,,45.6,,2020,9,6,Monsoon,58.1,56.5
Bengaluru,2020-09-21,20.8,64.23,,23.53,,,4.0,4.55,20.29,,,,54.4,,2020,9,0,Monsoon,45.6,55.4
Bengaluru,2020-09-22,25.78,55.64,,24.56,,,1.82,5.03,23.28,,,,55.4,,2020,9,1,Monsoon,54.4,52.7
Bengaluru,2020-09-23,23.76,63.19,,29.85,,,2.04,5.08,21.61,,,,49.2,,2020,9,2,Monsoon,55.4,51.8
Bengaluru,2020-09-24,27.71,61.22,,28.29,,,2.4,4.8,22.32,,,,59.8,,2020,9,3,Monsoon,49.2,53.0
Bengaluru,2020-09-25,24.62,62.65,,24.9,,,2.54,4.63,23.73,,,,51.1,,2020,9,4,Monsoon,59.8,54.8
Bengaluru,2020-09-26,27.73,69.15,,25.15,,,1.48,5.46,19.53,,,,41.3,,2020,9,5,Monsoon,51.1,53.4
Bengaluru,2020-09-27,32.4,70.14,,24.26,,,0.47,5.26,25.12,,,,51.1,,2020,9,6,Monsoon,41.3,50.7
Bengaluru,2020-09-28,30.28,73.05,,25.59,,,0.17,5.24,24.91,,,,72.0,,2020,9,0,Monsoon,51.1,47.8
Bengaluru,2020-09-29,34.13,78.94,,24.2,,,0.61,4.67,23.83,,,,80.4,,2020,9,1,Monsoon,72.0,54.8
Bengaluru,2020-09-30,23.79,82.47,,24.1,,,0.06,4.56,19.28,,,,84.5,,2020,9,2,Monsoon,80.4,67.8
Bengaluru,2020-10-01,28.91,70.78,,23.48,,,0.84,4.6,20.34,,,,64.2,,2020,10,3,Post-Monsoon,84.5,79.0
Bengaluru,2020-10-02,30.62,74.09,,19.77,,,0.89,4.75,23.49,,,,80.0,,2020,10,4,Post-Monsoon,64.2,76.3
Bengaluru,2020-10-03,37.63,73.8,,20.24,,,0.96,5.91,23.11,,,,74.3,,2020,10,5,Post-Monsoon,80.0,76.2
Bengaluru,2020-10-04,37.49,74.94,,21.81,,,0.99,5.23,21.42,,,,65.9,,2020,10,6,Post-Monsoon,74.3,72.8
Bengaluru,2020-10-05,37.98,76.98,,28.62,,,1.3,3.98,25.61,,,,50.7,,2020,10,0,Post-Monsoon,65.9,73.4
Bengaluru,2020-10-06,36.02,77.06,,26.15,,,0.99,4.02,29.63,,,,65.6,,2020,10,1,Post-Monsoon,50.7,63.6
Bengaluru,2020-10-07,42.92,88.83,,25.21,,,1.16,4.16,24.6,,,,77.1,,2020,10,2,Post-Monsoon,65.6,60.7
Bengaluru,2020-10-08,39.76,84.72,,28.95,,,1.07,4.69,27.45,,,,68.1,,2020,10,3,Post-Monsoon,77.1,64.4
Bengaluru,2020-10-09,42.03,92.43,,28.97,,,0.8,4.98,28.7,,,,72.6,,2020,10,4,Post-Monsoon,68.1,70.3
Bengaluru,2020-10-10,36.7,99.85,,27.17,,,0.52,4.24,28.01,,,,69.3,,2020,10,5,Post-Monsoon,72.6,72.6
Bengaluru,2020-10-11,44.76,71.1,,31.69,,,0.68,4.5,24.61,,,,71.6,,2020,10,6,Post-Monsoon,69.3,70.0
Bengaluru,2020-10-12,41.98,89.05,,31.75,,,0.76,4.78,24.33,,,,77.5,,2020,10,0,Post-Monsoon,71.6,71.2
Bengaluru,2020-10-13,31.71,74.43,,33.28,,,0.85,4.97,24.34,,,,76.1,,2020,10,1,Post-Monsoon,77.5,72.8
Bengaluru,2020-10-14,30.95,71.04,,32.98,,,1.05,4.57,19.92,,,,79.5,,2020,10,2,Post-Monsoon,76.1,75.1
Bengaluru,2020-10-15,35.58,79.92,,34.64,,,1.33,5.52,16.7,,,,66.2,,2020,10,3,Post-Monsoon,79.5,77.7
Bengaluru,2020-10-16,33.04,83.23,,34.62,,,1.31,5.04,17.39,,,,64.8,,2020,10,4,Post-Monsoon,66.2,73.9
Bengaluru,2020-10-17,26.39,72.73,,29.32,,,1.47,4.47,16.66,,,,86.1,,2020,10,5,Post-Monsoon,64.8,70.1
Bengaluru,2020-10-18,31.67,77.78,,27.04,,,1.19,4.87,18.95,,,,100.2,,2020,10,6,Post-Monsoon,86.1,72.4
Bengaluru,2020-10-19,33.17,93.88,,26.79,,,1.6,4.94,19.18,,,,108.4,,2020,10,0,Post-Monsoon,100.2,83.7
Bengaluru,2020-10-20,38.22,86.0,,29.79,,,1.59,5.44,16.91,,,,90.2,,2020,10,1,Post-Monsoon,108.4,98.2
Bengaluru,2020-10-21,36.66,86.1,,31.72,,,1.12,5.4,20.45,,,,90.0,,2020,10,2,Post-Monsoon,90.2,99.6
Bengaluru,2020-10-22,39.73,98.56,,33.47,,,1.11,5.51,17.5,,,,92.9,,2020,10,3,Post-Monsoon,90.0,96.2
Bengaluru,2020-10-23,39.95,97.98,,29.62,,,1.38,4.87,19.75,,,,96.5,,2020,10,4,Post-Monsoon,92.9,91.0
Bengaluru,2020-10-24,38.14,92.53,,31.48,,,1.29,4.57,19.45,,,,87.7,,2020,10,5,Post-Monsoon,96.5,93.1
Bengaluru,2020-10-25,35.25,91.05,,29.34,,,0.99,5.19,19.96,,,,81.9,,2020,10,6,Post-Monsoon,87.7,92.4
Bengaluru,2020-10-26,43.31,92.29,,32.4,,,1.11,4.48,23.74,,,,83.0,,2020,10,0,Post-Monsoon,81.9,88.7
Bengaluru,2020-10-27,46.61,85.45,,35.27,,,1.04,5.75,22.77,,,,92.2,,2020,10,1,Post-Monsoon,83.0,84.2
Bengaluru,2020-10-28,51.36,80.94,,32.82,,,0.76,5.39,20.92,,,,78.1,,2020,10,2,Post-Monsoon,92.2,85.7
Bengaluru,2020-10-29,42.57,83.24,,32.77,,,0.66,6.0,24.61,,,,75.1,,2020,10,3,Post-Monsoon,78.1,84.4
Bengaluru,2020-10-30,40.49,92.35,,29.52,,,0.87,5.86,25.74,,,,80.6,,2020,10,4,Post-Monsoon,75.1,81.8
Bengaluru,2020-10-31,50.77,81.71,,27.95,,,0.8,5.17,22.89,,,,88.4,,2020,10,5,Post-Monsoon,80.6,77.9
Bengaluru,2020-11-01,54.21,74.88,,25.91,,,0.81,5.08,26.86,,,,87.2,,2020,11,6,Post-Monsoon,88.4,81.4
Bengaluru,2020-11-02,40.78,93.65,,31.45,,,0.87,4.7,29.03,,,,88.7,,2020,11,0,Post-Monsoon,87.2,85.4
Bengaluru,2020-11-03,44.49,110.4,,30.53,,,0.79,4.37,26.77,,,,92.7,,2020,11,1,Post-Monsoon,88.7,88.1
Bengaluru,2020-11-04,53.4,96.43,,30.85,,,1.04,4.49,37.06,,,,86.1,,2020,11,2,Post-Monsoon,92.7,89.5
Bengaluru,2020-11-05,46.13,102.71,,32.11,,,1.13,5.36,33.33,,,,93.4,,2020,11,3,Post-Monsoon,86.1,89.2
Bengaluru,2020-11-06,50.55,104.59,,32.53,,,1.26,5.6,37.2,,,,98.9,,2020,11,4,Post-Monsoon,93.4,90.7
Bengaluru,2020-11-07,44.98,96.81,,33.56,,,1.22,4.82,32.45,,,,94.4,,2020,11,5,Post-Monsoon,98.9,92.8
Bengaluru,2020-11-08,49.63,92.19,,31.57,,,1.23,4.08,33.12,,,,107.1,,2020,11,6,Post-Monsoon,94.4,95.5
Bengaluru,2020-11-09,44.72,91.84,,31.59,,,1.18,4.98,33.08,,,,102.2,,2020,11,0,Post-Monsoon,107.1,100.1
Bengaluru,2020-11-10,44.35,85.07,,31.47,,,1.03,5.35,32.52,,,,86.3,,2020,11,1,Post-Monsoon,102.2,101.2
Bengaluru,2020-11-11,49.88,70.08,,29.66,,,1.24,5.29,31.44,,,,77.3,,2020,11,2,Post-Monsoon,86.3,98.6
Bengaluru,2020-11-12,57.4,61.08,,24.73,,,1.13,5.29,27.29,,,,86.5,,2020,11,3,Post-Monsoon,77.3,88.6
Bengaluru,2020-11-13,52.92,63.91,,23.63,,,1.2,5.46,27.92,,,,98.4,,2020,11,4,Post-Monsoon,86.5,83.4
Bengaluru,2020-11-14,41.36,53.93,,23.42,,,1.16,5.06,26.97,,,,86.7,,2020,11,5,Post-Monsoon,98.4,87.4
Bengaluru,2020-11-15,32.81,76.63,,24.69,,,1.15,5.29,28.88,,,,84.2,,2020,11,6,Post-Monsoon,86.7,90.5
Bengaluru,2020-11-16,38.11,85.89,,29.59,,,1.22,5.18,28.99,,,,92.9,,2020,11,0,Post-Monsoon,84.2,89.8
Bengaluru,2020-11-17,35.12,103.3,,29.63,,,1.19,4.41,26.92,,,,99.7,,2020,11,1,Post-Monsoon,92.9,87.9
Bengaluru,2020-11-18,33.31,92.52,,25.42,,,0.88,4.33,22.32,,,,99.2,,2020,11,2,Post-Monsoon,99.7,92.3
Bengaluru,2020-11-19,40.37,94.08,,24.79,,,0.96,4.45,20.87,,,,105.4,,2020,11,3,Post-Monsoon,99.2,97.3
Bengaluru,2020-11-20,45.48,88.74,,26.67,,,0.78,4.64,23.21,,,,89.7,,2020,11,4,Post-Monsoon,105.4,101.4
Bengaluru,2020-11-21,36.91,82.3,,31.11,,,0.8,4.81,26.85,,,,94.7,,2020,11,5,Post-Monsoon,89.7,98.1
Bengaluru,2020-11-22,42.36,81.46,,28.39,,,0.92,4.95,30.38,,,,91.2,,2020,11,6,Post-Monsoon,94.7,96.6
Bengaluru,2020-11-23,47.76,77.45,,31.97,,,1.22,4.96,27.8,,,,97.3,,2020,11,0,Post-Monsoon,91.2,91.9
